tile,x,y,model,text_lines,dimensions,codes,geology
"page01_tile0000_x00000_y00000.png",0,0,qwen-vl-ocr,"Свая С | -1,90","","",""
"page01_tile0001_x00900_y00000.png",900,0,qwen-vl-ocr,"СБн 12-450 | Св | -1,900 | 800","","",""
"page01_tile0002_x01800_y00000.png",1800,0,qwen-vl-ocr,"Свая СБн 14-450 | 808 | -1,900","-1,900 | 808","","No text found"
"page01_tile0003_x02700_y00000.png",2700,0,qwen-vl-ocr,"850 | КП | 1 | 4","","",""
"page01_tile0004_x03600_y00000.png",3600,0,qwen-vl-ocr,"1150 | 5 | 2","","","No text found"
"page01_tile0005_x04500_y00000.png",4500,0,qwen-vl-ocr,"КП2 | 400 | 4 | 5 | 2 | 500","400 | 500","","No text found"
"page01_tile0006_x05400_y00000.png",5400,0,qwen-vl-ocr,"Спец | простран | Марка | изделия | Поз | Наим | 1 | 20-A500C ГОС | 3* | 8-A240 ГОСТ","500","",""
"page01_tile0007_x06300_y00000.png",6300,0,qwen-vl-ocr,"пецификация на | анственные каркасы | Наименование | Кол | Масса | Масса | ед., кг | изделия, | кг","","ГОСТ34028-2016 | L=10800 | ОСТ5781-82 | L=общ.м","No text found"
"page01_tile0008_x07200_y00000.png",7200,0,qwen-vl-ocr,"Специф | Поз. | Обозначение","","",""
"page01_tile0009_x08100_y00000.png",8100,0,qwen-vl-ocr,"Ификация на сваи буронаб | Наименование | СБн12-450 | Сборочные единицы | 6-КЖ5 лист 6 Каркас КП1","","","No text found"
"page01_tile0010_x08829_y00000.png",8829,0,qwen-vl-ocr,"Буронабивные | ание | Кол | Масса | ед., кг | Примеч. | 50 | диницы | 1 | 191.71","","","No text found"
"page01_tile0011_x00000_y00900.png",0,900,qwen-vl-ocr," | 300 |  |  | KN","","",""
"page01_tile0012_x00900_y00900.png",900,900,qwen-vl-ocr,"KN1","","",""
"page01_tile0013_x01800_y00900.png",1800,900,qwen-vl-ocr,"KП1","","",""
"page01_tile0014_x02700_y00900.png",2700,900,qwen-vl-ocr,"1500 | 1250 | 3 | 1","","",""
"page01_tile0015_x03600_y00900.png",3600,900,qwen-vl-ocr,"","","",""
"page01_tile0016_x04500_y00900.png",4500,900,qwen-vl-ocr,"1580 | 220 | 450 | 1250 | КПЗ","2 | 3","","No text found"
"page01_tile0017_x05400_y00900.png",5400,900,qwen-vl-ocr,"1250 | 450","","",""
"page01_tile0018_x06300_y00900.png",6300,900,qwen-vl-ocr,"OCT5781-82 L=общ.м 46,01 0,395 191.71 | ГОСТ5781-82 L=420 24 0,17 | ОЧТП ГОСТ 103-2006 L=970 8 1,21 | С ГОСТ34028-2016 L=2200 6 5,43 40.01 | ГОСТ5781-82 L=общ.м 9,32 0,395 | ГОСТ5781-82 L=420 8 0,17 | ОЧТП ГОСТ 103-2006 L=970 2 1,21 | С ГОСТ34028-2016 L=4200 6 10,36 | OCT5781-82 L=общ.м 18,73 0,395","","C245 ГОСТ 27772-2021",""
"page01_tile0019_x07200_y00900.png",7200,900,qwen-vl-ocr,"71 | 01 | КП1 440.02723.150200.1.6-КХ | КП2 440.02723.150200.1.6-КХ | ГОСТ 26633-201 | КП1 440.02723.150200.1.6-КХ | КПЗ 440.02723.150200.1.6-КХ","","","No text found"
"page01_tile0020_x08100_y00900.png",8100,900,qwen-vl-ocr,"6-КЖ5, лист 6 | Каркас КП1 | 6-КЖ5, лист 6 | Каркас КП2 | Материалы | 3-2015 | Бетон В25, W8, F150 | СБн14-450 | Сборочные единицы | 6-КЖ5, лист 6 | Каркас КП1 | 6-КЖ5, лист 6 | Каркас КПЗ | Материалы","","","No text found"
"page01_tile0021_x08829_y00900.png",8829,900,qwen-vl-ocr,"","","",""
"page01_tile0022_x00000_y01800.png",0,1800,qwen-vl-ocr,"10800","","",""
"page01_tile0023_x00900_y01800.png",900,1800,qwen-vl-ocr,"12100 | 1 | 10800","","",""
"page01_tile0024_x01800_y01800.png",1800,1800,qwen-vl-ocr,"","","",""
"page01_tile0025_x02700_y01800.png",2700,1800,qwen-vl-ocr,"","","",""
"page01_tile0026_x03600_y01800.png",3600,1800,qwen-vl-ocr,"","","",""
"page01_tile0027_x04500_y01800.png",4500,1800,qwen-vl-ocr,"400 | 1580 | 1 | 6 | 4 | 3 | 5 | 800 | 1500","400 | 1580 | 800 | 1500","","No text found"
"page01_tile0028_x05400_y01800.png",5400,1800,qwen-vl-ocr,"КПЗ | 3* 8-A240 ГОСТ | 4* 8-A240 ГОСТ | 5* Попоса 4x40-ОНИП | Ведо | 800 | 1500","","","No text found"
"page01_tile0029_x06300_y01800.png",6300,1800,qwen-vl-ocr,"ОСТ5781-82 L=общ.м 18,73 0,395 77.10 | ОСТ5781-82 L=420 16 0,17 | ОСНТП ГОСТ 103-2006 C245 ГОСТ 27772-2021 L=970 4 1,21 | едомость деталей","","","No text found"
"page01_tile0030_x07200_y01800.png",7200,1800,qwen-vl-ocr,"10 | ГОСТ 26633-201 | ","","","No text found"
"page01_tile0031_x08100_y01800.png",8100,1800,qwen-vl-ocr,"Материалы | 3-2015 Бетон В25, W8, F150 | Ведомость расхода ст","","","No text found"
"page01_tile0032_x08829_y01800.png",8829,1800,qwen-vl-ocr,"","","",""
"page01_tile0033_x00000_y02700.png",0,2700,qwen-vl-ocr,"","","",""
"page01_tile0034_x00900_y02700.png",900,2700,qwen-vl-ocr,"2 | 200 | 3 | 3 | 4200 | КП2","","","No text found"
"page01_tile0035_x01800_y02700.png",1800,2700,qwen-vl-ocr,"3 | 2 | 200 | 3","","","No text found"
"page01_tile0036_x02700_y02700.png",2700,2700,qwen-vl-ocr,"","","",""
"page01_tile0037_x03600_y02700.png",3600,2700,qwen-vl-ocr,"2000 | 4200 | 2","","",""
"page01_tile0038_x04500_y02700.png",4500,2700,qwen-vl-ocr,"2000 | 1450 | 2 | 15","2000 | 1450","",""
"page01_tile0039_x05400_y02700.png",5400,2700,qwen-vl-ocr,"Ведо | Поз. | 3 | 4 | 1450 | 15","","",""
"page01_tile0040_x06300_y02700.png",6300,2700,qwen-vl-ocr,"Эскиз | 5x200=1000 | 47 | 140 | 47 | 70 | 50 | 70","348 | 1000","","No text found"
"page01_tile0041_x07200_y02700.png",7200,2700,qwen-vl-ocr,"Марка | элемента | СБн12-450 | СБн14-450","","","No text found"
"page01_tile0042_x08100_y02700.png",8100,2700,qwen-vl-ocr,"Ведомость расхода ст | Изделия армату | Арматура класса | Всего | А240 | A500C | ГОСТ 5781-82 | ГОСТ 34028-2016 | Ø8 | Итого | Ø20 | Итого | 450 | 27,30 | 27,30 | 192,33 | 192,33 | 219,63 | 450 | 32,37 | 32,37 | 221,92 | 221,92 | 254,30","","","No text found"
"page01_tile0043_x08829_y02700.png",8829,2700,qwen-vl-ocr,"хода стали, кг | лия арматурные | Прокат марки | С245 | Всего | ГОСТ 103-2006 | Всего | -4 | Итого","","","No text found"
"page01_tile0044_x00000_y03600.png",0,3600,qwen-vl-ocr,"","","",""
"page01_tile0045_x00900_y03600.png",900,3600,qwen-vl-ocr,"4 | 50 | 1","450 | -13,950","","No text found"
"page01_tile0046_x01800_y03600.png",1800,3600,qwen-vl-ocr,"КПЗ | 50 | Ø450 | -15,950","","","No text found"
"page01_tile0047_x02700_y03600.png",2700,3600,qwen-vl-ocr,"","","",""
"page01_tile0048_x03600_y03600.png",3600,3600,qwen-vl-ocr,"","","",""
"page01_tile0049_x04500_y03600.png",4500,3600,qwen-vl-ocr,"Разрез 1-1 | 4","220 | 450","","No text found"
"page01_tile0050_x05400_y03600.png",5400,3600,qwen-vl-ocr,"450","","",""
"page01_tile0051_x06300_y03600.png",6300,3600,qwen-vl-ocr,"47 | 140 | 47 | 70 | 70 | ГОСТ 5264-80 C8 | Ø308","","","No text found"
"page01_tile0052_x07200_y03600.png",7200,3600,qwen-vl-ocr,"","","",""
"page01_tile0053_x08100_y03600.png",8100,3600,qwen-vl-ocr,"","","",""
"page01_tile0054_x08829_y03600.png",8829,3600,qwen-vl-ocr,"","","",""
"page01_tile0055_x00000_y04500.png",0,4500,qwen-vl-ocr,"","","",""
"page01_tile0056_x00900_y04500.png",900,4500,qwen-vl-ocr,"1 | 6 ш | 4 | ГОС | 3","30 | 30","",""
"page01_tile0057_x01800_y04500.png",1800,4500,qwen-vl-ocr,"1 | 6 шт. | 4 | ГОСТ 14098-2014-С23-Рэ | 3","","","No text found"
"page01_tile0058_x02700_y04500.png",2700,4500,qwen-vl-ocr,"","","",""
"page01_tile0059_x03600_y04500.png",3600,4500,qwen-vl-ocr,"","","",""
"page01_tile0060_x04500_y04500.png",4500,4500,qwen-vl-ocr,"4 | КП1 | 5 | 51 | 348 | 51 | Ø450","","","No text found"
"page01_tile0061_x05400_y04500.png",5400,4500,qwen-vl-ocr,"","","",""
"page01_tile0062_x06300_y04500.png",6300,4500,qwen-vl-ocr,"","","",""
"page01_tile0063_x07200_y04500.png",7200,4500,qwen-vl-ocr,"1. Схема расположения свай | 2. Для буронабивных свай ис | 3. При изготовлении каркасов | материалы по сварке и кон | конструкций". | 3. Сварку соединительных эл","","",""
"page01_tile0064_x08100_y04500.png",8100,4500,qwen-vl-ocr,"свайного поля и ведомость свай см. на листе 3. | ай использовать бетон с наибольшей крупностью заг | касов руководствоваться инструкцией РТМ 393-94 "Р | и контролю качества соединения арматуры и заклад | ых элементов производить в соответствии с требова","","",""
"page01_tile0065_x08829_y04500.png",8829,4500,qwen-vl-ocr,"","","",""
"page01_tile0066_x00000_y05400.png",0,5400,qwen-vl-ocr,"Взам. инв. № | 27 НОЯ 2024 | ГОСТ 14098","","",""
"page01_tile0067_x00900_y05400.png",900,5400,qwen-vl-ocr,"4098-2014-C23-Pэ | 2 | KNП1 | 3 | 200 | 30 | 30 | Ø450","","",""
"page01_tile0068_x01800_y05400.png",1800,5400,qwen-vl-ocr,"KN1 | 200 | 3","","",""
"page01_tile0069_x02700_y05400.png",2700,5400,qwen-vl-ocr,"220","","",""
"page01_tile0070_x03600_y05400.png",3600,5400,qwen-vl-ocr,"","","",""
"page01_tile0071_x04500_y05400.png",4500,5400,qwen-vl-ocr,"Разрез 2-2 | 5","","","No text found"
"page01_tile0072_x05400_y05400.png",5400,5400,qwen-vl-ocr,"Разрез 3-3 | КП2","","","No text found"
"page01_tile0073_x06300_y05400.png",6300,5400,qwen-vl-ocr,"3-3 | KN1 | 3 | war 200 | 8","","","No text found"
"page01_tile0074_x07200_y05400.png",7200,5400,qwen-vl-ocr,"3. Сварку соединительных эл | ГОСТ Р 57997-2017. | 4. Сварку производить электр | 5. При производстве работ в | размещенного в теле сваи. | Изм. Кол.уч. Лист № док. Подп. | Разработал Пономарева | Проверил Макаренко | Н.контр. Сотников","","",""
"page01_tile0075_x08100_y05400.png",8100,5400,qwen-vl-ocr,"Данный чертеж не подлежит размножению | или частным лицам без согласия | Подп. Дата | 11.24 | 11.24 | 11.24 | 440.02723.150200.1. | Публичное Акционерно","","ГОСТ 9467-75.",""
"page01_tile0076_x08829_y05400.png",8829,5400,qwen-vl-ocr,"","","",""
"page01_tile0077_x00000_y05965.png",0,5965,qwen-vl-ocr,"Инв. N док. | Подпись и дата | Взам. инв. | 2032876 | 27 НОЯ 2024","","","No text found"
"page01_tile0078_x00900_y05965.png",900,5965,qwen-vl-ocr,"4098-2014-C23-Pэ | 3 | 200 | 450 | KN1 | KN2","450","","No text found"
"page01_tile0079_x01800_y05965.png",1800,5965,qwen-vl-ocr,"200 | 3 | KN1 | KN2","","",""
"page01_tile0080_x02700_y05965.png",2700,5965,qwen-vl-ocr,"","","",""
"page01_tile0081_x03600_y05965.png",3600,5965,qwen-vl-ocr,"","","",""
"page01_tile0082_x04500_y05965.png",4500,5965,qwen-vl-ocr,"5 | 1 | Ø308 | 348","","","No text found"
"page01_tile0083_x05400_y05965.png",5400,5965,qwen-vl-ocr,"","","",""
"page01_tile0084_x06300_y05965.png",6300,5965,qwen-vl-ocr,"3 | шаг 200 | 51 | ГОСТ 14098-2014-C23-Рэ","","","No text found"
"page01_tile0085_x07200_y05965.png",7200,5965,qwen-vl-ocr,"Изм. Коп.уч. Лист № док Подп. | Разработал Пономарева | Проверил Макаренко | Н.контр. Сотников | РЭ | Имя файла 440_02723","","",""
"page01_tile0086_x08100_y05965.png",8100,5965,qwen-vl-ocr,"Данный чертеж не подлежит размножению | или частным лицам без согласия | Подп. Дата | 11.24 | 11.24 | 440.02723.150200.1. | Публичное Акционерное | РУСАЛ Братский Алюм | Экологическая реконструкция. 1 | Отделение переработки электролита | Участок дробления и временного | складирования электролита | Пристройки. Фундаменты | Сваи буронабивные СБн12-450, СБн14-45 | 02723_150200_1_6_KJ5_06_00.xps","","",""
"page01_tile0087_x08829_y05965.png",8829,5965,qwen-vl-ocr,"","","",""
